,class,red,green,blue,lst,vod,ndbal,msr_re,cl_re,ndvi_re,evi,ndvi,lon,lat
1500,0,108.0,95.0,77.0,28446.0,339.0,0.86235726,0.22721832,0.5880531,0.22721833,-21.045578,0.29128015,29.72280634327246,-2.1052218528696938
1501,0,87.0,77.0,67.0,28446.0,339.0,0.8448176,0.23401214,0.61100745,0.23401214,-7.787944,0.27525204,29.72270430063405,-2.1053850287381795
1502,0,95.0,85.0,76.0,28446.0,339.0,0.88732797,0.2202204,0.5648273,0.2202204,-21.045578,0.29128015,29.722751903828645,-2.105299157427304
1503,0,78.0,68.0,65.0,28446.0,339.0,0.8448176,0.23401214,0.61100745,0.23401214,-12.5,0.2354195,29.722648167316937,-2.1054691998372594
1504,0,89.0,80.0,77.0,28446.0,339.0,0.813756,0.24840988,0.6610249,0.2484099,-5.1906023,0.23165183,29.722603987613713,-2.1055619277916917
1505,0,86.0,77.0,71.0,28446.0,339.0,0.7491166,0.27367145,0.75357485,0.27367145,-8.192513,0.2921434,29.7226551981518,-2.1055892901822073
1506,0,98.0,85.0,78.0,28446.0,339.0,0.7491166,0.27367145,0.75357485,0.27367145,-8.192513,0.2921434,29.7226279675492,-2.105621936993138
1507,0,102.0,90.0,77.0,28446.0,339.0,0.813756,0.24840988,0.6610249,0.2484099,-8.192513,0.2921434,29.722576762969375,-2.105598006821004
1508,0,98.0,85.0,79.0,28446.0,339.0,0.813756,0.24840988,0.6610249,0.2484099,-8.192513,0.2921434,29.722580242182612,-2.105637463205223
1509,0,105.0,96.0,87.0,28446.0,339.0,0.86235726,0.22721832,0.5880531,0.22721833,-21.045578,0.29128015,29.722825183787094,-2.1052681448963235
1510,1,89.0,76.0,68.0,28446.0,339.0,0.8210863,0.24453281,0.64736843,0.24453281,185.42554,0.30986667,29.72318544592763,-2.103972437754205
1511,1,101.0,86.0,76.0,28446.0,339.0,0.93057114,0.19464882,0.48338866,0.19464883,17.935036,0.27696165,29.72313184448454,-2.103795595083825
1512,1,106.0,92.0,79.0,28446.0,339.0,0.8386844,0.23044805,0.59891486,0.23044805,-45.472977,0.35155842,29.722822846956557,-2.1038604790292488
1513,1,107.0,91.0,77.0,28446.0,339.0,0.80798525,0.24067134,0.63390553,0.24067134,7.5202155,0.28921908,29.722641584218685,-2.1038259455530737
1514,1,76.0,71.0,57.0,28449.0,343.0,0.7433775,0.2704645,0.74147046,0.2704645,217.2857,0.278113,29.72282371112779,-2.102822981210919
1515,1,98.0,85.0,76.0,28449.0,343.0,0.71870834,0.28630278,0.8023088,0.28630278,-13.403716,0.29536572,29.723116860002257,-2.102838551360108
1516,1,92.0,80.0,69.0,28449.0,343.0,0.8244123,0.23031358,0.5984608,0.23031358,-6.5958548,0.24868138,29.723135308518856,-2.1027205607733666
1517,1,59.0,69.0,63.0,28449.0,343.0,0.86381763,0.21684867,0.55378485,0.21684867,-95.117645,0.29245794,29.72305237598547,-2.102533045397988
1518,1,81.0,75.0,69.0,28449.0,343.0,0.76450056,0.26537547,0.7224792,0.26537547,24.76489,0.28284997,29.72318026888894,-2.1025247789045083
1519,1,77.0,78.0,65.0,28449.0,343.0,0.7480795,0.27901065,0.7739662,0.27901068,-19.432072,0.31802443,29.723361480213516,-2.102529822368449
1520,1,82.0,81.0,67.0,28449.0,343.0,0.7480795,0.27901065,0.7739662,0.27901068,-37.53788,0.34577808,29.72342534106371,-2.1024760923211248
1521,1,56.0,60.0,53.0,28446.0,339.0,0.731714,0.27301475,0.7510874,0.27301475,-7.063363,0.32743362,29.722305250890273,-2.108185432769823
1522,1,75.0,70.0,65.0,28446.0,339.0,0.7233343,0.27584398,0.7618357,0.27584398,-7.983304,0.33493087,29.722282559158717,-2.1083172430320665
1523,1,66.0,65.0,61.0,28446.0,339.0,0.7292054,0.28408122,0.79361296,0.28408122,-7.983304,0.33493087,29.7222455000882,-2.108346956643437
1524,1,65.0,70.0,61.0,28446.0,339.0,0.803187,0.24721062,0.6567856,0.2472106,-5.900901,0.32041392,29.722245299617086,-2.1082316582926244
1525,1,62.0,61.0,57.0,28446.0,339.0,0.803187,0.24721062,0.6567856,0.2472106,-18.206627,0.33901995,29.72223413097388,-2.1080856328604125
1526,1,77.0,74.0,65.0,28446.0,339.0,0.72570366,0.29282528,0.8281554,0.29282525,-9.388045,0.35806042,29.722314761140385,-2.1080053306133606
1527,1,48.0,56.0,56.0,28446.0,339.0,0.7857143,0.25804195,0.69557023,0.25804195,-8.810703,0.32792327,29.722194633328506,-2.107968206772445
1528,1,49.0,51.0,51.0,28446.0,339.0,0.7857143,0.25804195,0.69557023,0.25804195,-5.162287,0.3741598,29.722141047991137,-2.107909005168013
1529,1,64.0,66.0,57.0,28446.0,339.0,0.74841905,0.27123383,0.7443645,0.27123383,-5.653951,0.32046333,29.722001237218663,-2.1078510523391514
1530,1,61.0,65.0,60.0,28446.0,339.0,0.85633385,0.21844926,0.5590149,0.21844925,-5.653951,0.32046333,29.721980583125816,-2.1078994046865334
1531,1,48.0,52.0,52.0,28446.0,339.0,0.85633385,0.21844926,0.5590149,0.21844925,-10.28914,0.2785946,29.722001405186052,-2.1079476831601642
1532,1,56.0,58.0,58.0,28446.0,339.0,0.85633385,0.21844926,0.5590149,0.21844925,-10.28914,0.2785946,29.722014585659707,-2.107994877991856
1533,1,69.0,66.0,61.0,28446.0,339.0,0.848872,0.23373577,0.6100657,0.23373576,4.9563,0.24465217,29.72189879282101,-2.107940177770293
1534,1,63.0,64.0,58.0,28446.0,339.0,0.74841905,0.27123383,0.7443645,0.27123383,19.145409,0.27617297,29.721937952602058,-2.1078632424511796
1535,1,59.0,56.0,53.0,28446.0,339.0,0.74841905,0.27123383,0.7443645,0.27123383,-5.653951,0.32046333,29.721972834649097,-2.1078368275534514
1536,1,48.0,53.0,50.0,28446.0,339.0,0.6871795,0.31578946,0.92307687,0.31578946,-5.578616,0.33636707,29.72210060596072,-2.107876133056977
1537,1,48.0,48.0,49.0,28446.0,339.0,0.74841905,0.27123383,0.7443645,0.27123383,-5.578616,0.33636707,29.722071132106493,-2.107873988935532
1538,1,64.0,69.0,61.0,28446.0,339.0,0.72291726,0.2928424,0.8282238,0.2928424,-5.723603,0.34780148,29.7224059356919,-2.1077119820579857
1539,1,50.0,49.0,45.0,28446.0,339.0,0.72291726,0.2928424,0.8282238,0.2928424,-7.2636433,0.35025945,29.722414818452606,-2.107798714716355
1540,1,59.0,58.0,55.0,28446.0,339.0,0.72291726,0.2928424,0.8282238,0.2928424,-7.1959944,0.3671533,29.722349417011085,-2.107849341762195
1541,1,55.0,60.0,60.0,28446.0,339.0,0.72291726,0.2928424,0.8282238,0.2928424,-6.4754624,0.37134504,29.722303348188284,-2.107718750479911
1542,1,49.0,61.0,58.0,28446.0,339.0,0.6888832,0.30929917,0.89560974,0.3092992,-7.148313,0.40207663,29.72232830290525,-2.1076330562697394
1543,1,60.0,63.0,54.0,28446.0,339.0,0.8496822,0.24900778,0.6631434,0.24900776,-21.015228,0.30098146,29.721825234433336,-2.107693238054235
1544,1,66.0,62.0,58.0,28446.0,339.0,0.8526689,0.24940456,0.66455126,0.24940456,-21.015228,0.30098146,29.721805664076328,-2.107737195639141
1545,1,71.0,62.0,60.0,28446.0,339.0,0.8526689,0.24940456,0.66455126,0.24940456,27.655737,0.30238393,29.72189524192079,-2.1077809612194423
1546,1,104.0,88.0,79.0,28446.0,339.0,0.8526689,0.24940456,0.66455126,0.24940456,27.655737,0.30238393,29.72188549682602,-2.107826000411781
1547,1,63.0,64.0,57.0,28446.0,339.0,0.8496822,0.24900778,0.6631434,0.24900776,7.9462476,0.27700195,29.72187652629722,-2.1076887549707024
1548,1,88.0,80.0,71.0,28446.0,339.0,0.8496822,0.24900778,0.6631434,0.24900776,-21.015228,0.30098146,29.721765141900203,-2.107658204506545
1549,1,48.0,51.0,48.0,28446.0,339.0,0.87485945,0.2319418,0.60396934,0.2319418,-25.718655,0.3076079,29.721684369437526,-2.1076561506039413
1550,1,79.0,72.0,65.0,28446.0,339.0,0.84919554,0.257329,0.69298244,0.257329,-11.339506,0.3358932,29.721695593324327,-2.107834020398614
1551,1,75.0,72.0,66.0,28446.0,339.0,0.848872,0.23373577,0.6100657,0.23373576,-10.285234,0.338238,29.72172522087861,-2.1079251094763882
1552,1,57.0,51.0,50.0,28446.0,339.0,0.848872,0.23373577,0.6100657,0.23373576,-10.285234,0.338238,29.721742671449203,-2.1079173919532175
1553,1,76.0,71.0,64.0,28446.0,339.0,0.848872,0.23373577,0.6100657,0.23373576,-18.7269,0.3275862,29.721769901471706,-2.1078844016796756
1554,1,80.0,76.0,69.0,28446.0,339.0,0.848872,0.23373577,0.6100657,0.23373576,115.88608,0.3263233,29.721795111966276,-2.107945850115641
1555,1,67.0,66.0,61.0,28446.0,339.0,0.848872,0.23373577,0.6100657,0.23373576,11.163366,0.31660232,29.721797422612973,-2.1080194176148654
1556,1,59.0,57.0,56.0,28446.0,339.0,0.7732558,0.25505805,0.68477297,0.25505805,11.163366,0.31660232,29.721777887517963,-2.1080831407466465
1557,1,47.0,58.0,53.0,28446.0,339.0,0.7732558,0.25505805,0.68477297,0.25505805,-4.654378,0.37941396,29.721745344750722,-2.108199595644265
1558,1,44.0,47.0,44.0,28446.0,339.0,0.6577037,0.29176798,0.82393324,0.29176798,-5.8527827,0.3651979,29.72173241522799,-2.1082962495304547
1559,1,56.0,62.0,59.0,28446.0,339.0,0.74442303,0.28122795,0.7825233,0.28122795,-8.283917,0.3402214,29.721717301034932,-2.1083918092738796
1560,1,57.0,58.0,59.0,28446.0,339.0,0.73745376,0.28841245,0.81061697,0.28841245,-37.02869,0.32285154,29.721705446738397,-2.1084796773623005
1561,1,62.0,66.0,59.0,28446.0,339.0,0.73745376,0.28841245,0.81061697,0.28841245,25.431547,0.30534214,29.721679398727783,-2.1085642755588427
1562,1,59.0,61.0,55.0,28446.0,339.0,0.6577037,0.29176798,0.82393324,0.29176798,-7.986231,0.3457526,29.721768545200284,-2.1083598747239143
1563,1,48.0,56.0,51.0,28446.0,339.0,0.74442303,0.28122795,0.7825233,0.28122795,-5.8527827,0.3651979,29.721688773467598,-2.1083062091192546
1564,1,47.0,52.0,45.0,28446.0,339.0,0.76274884,0.2846383,0.7957884,0.2846383,-4.654378,0.37941396,29.721706067516916,-2.1082084495621656
1565,1,73.0,74.0,65.0,28446.0,339.0,0.76274884,0.2846383,0.7957884,0.2846383,-5.319149,0.37906805,29.721707040556165,-2.1081403662241645
1566,1,75.0,73.0,68.0,28446.0,339.0,0.76274884,0.2846383,0.7957884,0.2846383,-5.2462416,0.37260678,29.721695997939534,-2.1080668140815333
1567,1,52.0,55.0,54.0,28446.0,339.0,0.79209524,0.2762135,0.7632458,0.2762135,-7.99673,0.3588991,29.72169479686562,-2.1080042254150584
1568,1,76.0,73.0,64.0,28446.0,339.0,0.79209524,0.2762135,0.7632458,0.2762135,-7.99673,0.3588991,29.721717686166777,-2.107985517532191
1569,1,70.0,68.0,63.0,28446.0,339.0,0.79209524,0.2762135,0.7632458,0.2762135,-10.285234,0.338238,29.72169788296618,-2.1078955091616773
1570,1,61.0,54.0,52.0,28446.0,339.0,0.79209524,0.2762135,0.7632458,0.2762135,-10.285234,0.338238,29.7217087786135,-2.1078845092039264
1571,1,51.0,58.0,57.0,28446.0,339.0,0.6577037,0.29176798,0.82393324,0.29176798,-4.0059223,0.36620262,29.72189842490277,-2.108356352221131
1572,1,62.0,64.0,55.0,28446.0,339.0,0.66891164,0.29337978,0.8303747,0.29337978,-7.856,0.35813275,29.72190810125738,-2.108271782848009
1573,1,51.0,56.0,50.0,28446.0,339.0,0.66891164,0.29337978,0.8303747,0.29337978,-4.67493,0.37895733,29.72193776412077,-2.1083826365289244
1574,1,54.0,60.0,55.0,28446.0,339.0,0.63475084,0.3155998,0.92226684,0.3155998,-5.1503944,0.38578025,29.722010088106593,-2.108547221983128
1575,1,42.0,50.0,53.0,28446.0,339.0,0.6791443,0.29054523,0.81906617,0.2905452,-7.8536243,0.40245223,29.721864948235485,-2.108562851051937
1576,1,57.0,59.0,55.0,28446.0,339.0,0.6577037,0.29176798,0.82393324,0.29176798,-4.7100224,0.32542306,29.721854878601384,-2.1084212155946616
1577,1,50.0,57.0,58.0,28446.0,339.0,0.63475084,0.3155998,0.92226684,0.3155998,-6.2329154,0.39865234,29.721900844401954,-2.108492510289729
1578,1,54.0,58.0,56.0,28446.0,339.0,0.6791443,0.29054523,0.81906617,0.2905452,-6.2329154,0.39865234,29.72185942359575,-2.1085244275594657
1579,1,86.0,74.0,63.0,28446.0,339.0,0.75276655,0.27979273,0.7769784,0.27979276,25.431547,0.30534214,29.721728647225806,-2.108639956441934
1580,1,55.0,61.0,54.0,28446.0,339.0,0.75276655,0.27979273,0.7769784,0.27979276,-4.1505427,0.33977208,29.72181385872605,-2.1086837305496267
1581,1,56.0,59.0,56.0,28446.0,339.0,0.75276655,0.27979273,0.7769784,0.27979276,-5.312,0.37067363,29.721818138343234,-2.1086343090123543
1582,1,54.0,52.0,50.0,28446.0,339.0,0.75276655,0.27979273,0.7769784,0.27979276,-5.312,0.37067363,29.721818098249265,-2.1086112495147997
1583,1,54.0,54.0,52.0,28446.0,339.0,0.75276655,0.27979273,0.7769784,0.27979276,-7.8536243,0.40245223,29.721857447027716,-2.1086430246476984
1584,1,58.0,59.0,54.0,28446.0,339.0,0.6980443,0.30619892,0.88267064,0.30619892,-6.0240273,0.386422,29.721954661720265,-2.108684580737632
1585,1,52.0,57.0,52.0,28446.0,339.0,0.6980443,0.30619892,0.88267064,0.30619892,-6.756159,0.38714933,29.722044168096755,-2.108687717172988
1586,1,49.0,59.0,54.0,28446.0,339.0,0.73415685,0.2821484,0.7860911,0.2821484,-6.756159,0.38714933,29.722094452615572,-2.108731551819478
1587,1,51.0,55.0,51.0,28446.0,339.0,0.6980443,0.30619892,0.88267064,0.30619892,-6.1230664,0.33765993,29.722033394665186,-2.108768994506108
1588,1,64.0,68.0,66.0,28446.0,339.0,0.8020291,0.2584541,0.69706845,0.2584541,-14.138487,0.3212587,29.721878513532413,-2.1088318578704937
1589,1,34.0,45.0,43.0,28446.0,339.0,0.75276655,0.27979273,0.7769784,0.27979276,-5.446429,0.33459428,29.721893638127664,-2.108741788057569
1590,1,52.0,53.0,53.0,28446.0,339.0,0.6980443,0.30619892,0.88267064,0.30619892,-4.5437617,0.3703985,29.721906670712883,-2.1087044307997562
1591,1,47.0,48.0,49.0,28446.0,339.0,0.6980443,0.30619892,0.88267064,0.30619892,-7.8536243,0.40245223,29.7219130671647,-2.108616572327612
1592,1,50.0,55.0,53.0,28446.0,339.0,0.63475084,0.3155998,0.92226684,0.3155998,-5.1503944,0.38578025,29.721959895243938,-2.108556095127097
1593,1,49.0,56.0,53.0,28446.0,339.0,0.63475084,0.3155998,0.92226684,0.3155998,-5.1503944,0.38578025,29.721965246141238,-2.108494592933675
1594,1,51.0,57.0,54.0,28446.0,339.0,0.63475084,0.3155998,0.92226684,0.3155998,-4.7119436,0.37720284,29.72205902538323,-2.108443915913463
1595,1,51.0,59.0,56.0,28446.0,339.0,0.69701725,0.294277,0.83397317,0.294277,-4.7119436,0.37720284,29.7220830586192,-2.1084559532984506
1596,1,49.0,54.0,58.0,28446.0,339.0,0.69701725,0.294277,0.83397317,0.294277,-8.21018,0.3649635,29.72220651792296,-2.1085260126941856
1597,1,54.0,55.0,52.0,28446.0,339.0,0.69701725,0.294277,0.83397317,0.294277,-6.29551,0.37830448,29.722229526606576,-2.108576484176116
1598,1,55.0,58.0,59.0,28446.0,339.0,0.73415685,0.2821484,0.7860911,0.2821484,-6.29551,0.37830448,29.722253644761185,-2.108636836500516
1599,1,58.0,60.0,59.0,28446.0,339.0,0.76918924,0.27366608,0.75355446,0.27366608,-7.2330446,0.3678224,29.722270106162224,-2.1086884174900518
1600,1,55.0,62.0,55.0,28446.0,339.0,0.76918924,0.27366608,0.75355446,0.27366608,-7.2330446,0.3678224,29.72227344040943,-2.1087224519661505
1601,1,57.0,66.0,57.0,28446.0,339.0,0.76918924,0.27366608,0.75355446,0.27366608,-7.3875294,0.34743875,29.72226478483168,-2.1087663912479337
1602,1,58.0,61.0,56.0,28446.0,339.0,0.78501713,0.26619905,0.7255348,0.26619905,-7.3875294,0.34743875,29.72226485740083,-2.108808118286399
1603,1,57.0,57.0,50.0,28446.0,339.0,0.7164139,0.28953686,0.81506515,0.28953686,-6.0653753,0.36851785,29.722249688909795,-2.1088729317132815
1604,1,63.0,66.0,59.0,28446.0,339.0,0.7164139,0.28953686,0.81506515,0.28953686,-17.975779,0.3664903,29.722223585576465,-2.1089256856164713
1605,1,52.0,59.0,58.0,28446.0,339.0,0.7164139,0.28953686,0.81506515,0.28953686,-7.3238378,0.36038363,29.72217559648944,-2.1089466336769993
1606,1,73.0,71.0,64.0,28446.0,339.0,0.7614856,0.26942554,0.7375717,0.26942554,-5.921687,0.36313263,29.72209379663539,-2.108981916910482
1607,1,60.0,62.0,62.0,28446.0,339.0,0.78085643,0.26098466,0.7063037,0.26098466,-5.921687,0.36313263,29.72206437432045,-2.1090094202189227
1608,1,55.0,52.0,47.0,28446.0,339.0,0.78085643,0.26098466,0.7063037,0.26098466,-4.097285,0.34833622,29.722038234694377,-2.1090413106068904
1609,1,62.0,67.0,60.0,28446.0,339.0,0.78085643,0.26098466,0.7063037,0.26098466,-4.259165,0.32441342,29.722004419207096,-2.10905344890859
1610,1,64.0,64.0,61.0,28446.0,339.0,0.78085643,0.26098466,0.7063037,0.26098466,-7.3682013,0.3255685,29.721914945271337,-2.1090689800531064
1611,1,86.0,84.0,78.0,28446.0,339.0,0.8251906,0.244421,0.6469767,0.24442102,-7.3682013,0.3255685,29.72185809815649,-2.1090174701361906
1612,1,51.0,53.0,51.0,28446.0,339.0,0.8251906,0.244421,0.6469767,0.24442102,-9.722222,0.3425154,29.72181982355659,-2.108975810323928
1613,1,50.0,55.0,48.0,28446.0,339.0,0.8020291,0.2584541,0.69706845,0.2584541,-6.707138,0.33653313,29.72175209888724,-2.1089451831317496
1614,1,43.0,49.0,49.0,28446.0,339.0,0.8251906,0.244421,0.6469767,0.24442102,-6.707138,0.33653313,29.721729233399802,-2.108977067758681
1615,1,64.0,66.0,59.0,28446.0,339.0,0.8251906,0.244421,0.6469767,0.24442102,-7.428344,0.34389976,29.72172934797176,-2.1090429523001695
1616,1,69.0,70.0,67.0,28446.0,339.0,0.8251906,0.244421,0.6469767,0.24442102,-7.428344,0.34389976,29.72173163004006,-2.109100049117023
1617,1,67.0,67.0,64.0,28446.0,339.0,0.8013264,0.24927954,0.66410744,0.24927954,-7.894046,0.33064368,29.72176888493412,-2.1091834379086998
1618,1,63.0,64.0,60.0,28446.0,339.0,0.8251906,0.244421,0.6469767,0.24442102,-7.8122416,0.34301797,29.721828742670343,-2.1090834065442277
1619,1,68.0,71.0,65.0,28446.0,339.0,0.8251906,0.244421,0.6469767,0.24442102,-7.8122416,0.34301797,29.72179811438347,-2.1090450281432562
1620,1,65.0,67.0,64.0,28446.0,339.0,0.8020291,0.2584541,0.69706845,0.2584541,-6.8569255,0.33544305,29.721878691119073,-2.108933979529814
1621,1,61.0,65.0,55.0,28446.0,339.0,0.8020291,0.2584541,0.69706845,0.2584541,-5.6443768,0.3471677,29.721764022901894,-2.108897944114414
1622,1,59.0,58.0,55.0,28446.0,339.0,0.80959916,0.2733378,0.7523105,0.2733378,-5.6443768,0.3471677,29.72171704879792,-2.108874967218594
1623,1,72.0,64.0,59.0,28446.0,339.0,0.80959916,0.2733378,0.7523105,0.2733378,102.25275,0.33131564,29.72171582948575,-2.1088013977959603
1624,1,55.0,57.0,54.0,28446.0,339.0,0.75276655,0.27979273,0.7769784,0.27979276,9.524648,0.29112107,29.7217538921374,-2.1087211704071436
1625,1,58.0,66.0,52.0,28446.0,339.0,0.75276655,0.27979273,0.7769784,0.27979276,-4.1505427,0.33977208,29.72179209607683,-2.108722201161871
1626,1,70.0,71.0,61.0,28446.0,339.0,0.731714,0.27301475,0.7510874,0.27301475,-7.063363,0.32743362,29.722361904203204,-2.1081260371955692
1627,1,62.0,63.0,56.0,28446.0,339.0,0.731714,0.27301475,0.7510874,0.27301475,-5.209747,0.32226676,29.722299676618395,-2.108118459878675
1628,1,57.0,57.0,55.0,28446.0,339.0,0.72570366,0.29282528,0.8281554,0.29282525,-9.388045,0.35806042,29.722387773630082,-2.1079382194414396
1629,1,58.0,62.0,60.0,28446.0,339.0,0.72570366,0.29282528,0.8281554,0.29282525,-8.040201,0.35216436,29.72239335845163,-2.10801178114196
1630,1,58.0,59.0,56.0,28446.0,339.0,0.6853237,0.30692735,0.88570035,0.30692735,-9.475191,0.3597826,29.72245638621805,-2.107851349520617
1631,1,54.0,55.0,50.0,28446.0,339.0,0.6853237,0.30692735,0.88570035,0.30692735,-5.723603,0.34780148,29.72246706996009,-2.1077184624229983
1632,1,76.0,72.0,65.0,28446.0,339.0,0.72291726,0.2928424,0.8282238,0.2928424,-7.711348,0.37053978,29.722351489060845,-2.1077856493828766
1633,1,47.0,53.0,52.0,28446.0,339.0,0.6871795,0.31578946,0.92307687,0.31578946,-9.220408,0.3977813,29.72225205061572,-2.1077199387190335
1634,1,61.0,63.0,56.0,28446.0,339.0,0.6871795,0.31578946,0.92307687,0.31578946,-9.865917,0.40364537,29.722192064981115,-2.1077463986828993
1635,1,46.0,51.0,50.0,28446.0,339.0,0.6429553,0.30128664,0.8624041,0.30128664,-3.9591346,0.3223723,29.722476519734105,-2.108131325436246
1636,1,51.0,57.0,59.0,28446.0,339.0,0.6886717,0.30025753,0.85819435,0.3002575,-6.840412,0.38292506,29.722537352358987,-2.107964309751675
1637,1,53.0,57.0,55.0,28446.0,339.0,0.6853237,0.30692735,0.88570035,0.30692735,-9.721223,0.38415068,29.722546966710752,-2.1078446022060966
1638,1,67.0,69.0,63.0,28446.0,339.0,0.6853237,0.30692735,0.88570035,0.30692735,-6.022658,0.36459684,29.722548946109423,-2.1077271031684726
1639,1,55.0,58.0,57.0,28446.0,339.0,0.6886717,0.30025753,0.85819435,0.3002575,-9.721223,0.38415068,29.72254598414601,-2.1079071946702763
1640,1,50.0,54.0,52.0,28446.0,339.0,0.6429553,0.30128664,0.8624041,0.30128664,-4.837709,0.382525,29.722546402265742,-2.108147674079694
1641,1,59.0,64.0,58.0,28446.0,339.0,0.6886717,0.30025753,0.85819435,0.3002575,-4.912706,0.37463018,29.72250254097915,-2.1080313546030522
1642,1,47.0,54.0,53.0,28446.0,339.0,0.6429553,0.30128664,0.8624041,0.30128664,-4.9777117,0.38125947,29.72253558300633,-2.1082025970365734
1643,1,56.0,54.0,49.0,28446.0,339.0,0.67263424,0.28524467,0.79816043,0.2852447,-4.709302,0.3408569,29.722453832844515,-2.1082664296368043
1644,1,59.0,61.0,61.0,28446.0,339.0,0.67263424,0.28524467,0.79816043,0.2852447,-4.448743,0.353167,29.722460632178247,-2.1084102667529363
1645,1,43.0,56.0,52.0,28446.0,339.0,0.67263424,0.28524467,0.79816043,0.2852447,-4.5123568,0.3850499,29.72251503587691,-2.1083124419358072
1646,1,49.0,59.0,48.0,28446.0,339.0,0.7547223,0.26633343,0.72603405,0.26633346,-4.073276,0.36248562,29.72255891910244,-2.1084408401325945
1647,1,51.0,60.0,57.0,28446.0,339.0,0.7547223,0.26633343,0.72603405,0.26633346,-3.9935956,0.33667567,29.722505582983864,-2.108525486314814
1648,1,66.0,69.0,60.0,28446.0,339.0,0.7547223,0.26633343,0.72603405,0.26633346,-6.8966875,0.3272217,29.722476244712247,-2.1086013063570235
1649,1,57.0,65.0,65.0,28446.0,339.0,0.79636765,0.26158655,0.7085097,0.26158652,-4.917673,0.33888048,29.72248953599117,-2.108712188785413
1650,1,65.0,65.0,62.0,28446.0,339.0,0.8359502,0.25731793,0.69294226,0.2573179,-9.720497,0.34108245,29.722455898140744,-2.108826449597093
1651,1,77.0,72.0,62.0,28446.0,339.0,0.78501713,0.26619905,0.7255348,0.26619905,-9.706533,0.32194674,29.722375085554017,-2.1088013354200736
1652,1,59.0,61.0,57.0,28446.0,339.0,0.76918924,0.27366608,0.75355446,0.27366608,74.796745,0.32693675,29.722386977083442,-2.108735429779869
1653,1,73.0,70.0,61.0,28446.0,339.0,0.76918924,0.27366608,0.75355446,0.27366608,-6.8966875,0.3272217,29.722395495161525,-2.108612429276696
1654,1,53.0,57.0,58.0,28446.0,339.0,0.75673425,0.268181,0.73291624,0.26818103,-6.0965867,0.32207942,29.722395296563487,-2.1084982289254475
1655,1,49.0,55.0,50.0,28446.0,339.0,0.7547223,0.26633343,0.72603405,0.26633346,-4.448743,0.353167,29.722458535341392,-2.108459684422952
1656,1,49.0,51.0,52.0,28446.0,339.0,0.67263424,0.28524467,0.79816043,0.2852447,-4.073276,0.36248562,29.72250863842868,-2.1083992014751116
1657,1,43.0,49.0,46.0,28446.0,339.0,0.67263424,0.28524467,0.79816043,0.2852447,-4.5123568,0.3850499,29.722485655586663,-2.108364103599488
1658,1,57.0,61.0,54.0,28446.0,339.0,0.67263424,0.28524467,0.79816043,0.2852447,-3.778977,0.36414403,29.72244300022083,-2.108313666705528
1659,1,51.0,57.0,53.0,28446.0,339.0,0.7233343,0.27584398,0.7618357,0.27584398,-3.778977,0.36414403,29.72241904146098,-2.108344455248615
1660,1,64.0,65.0,60.0,28446.0,339.0,0.79636765,0.26158655,0.7085097,0.26158652,-4.917673,0.33888048,29.722540732365825,-2.108652802794856
1661,1,54.0,61.0,55.0,28446.0,339.0,0.8359502,0.25731793,0.69294226,0.2573179,-6.7988467,0.34554783,29.722553003950562,-2.1088054150710605
1662,1,73.0,70.0,65.0,28446.0,339.0,0.8359502,0.25731793,0.69294226,0.2573179,-11.114609,0.32462755,29.72254110097259,-2.1088647318928855
1663,1,78.0,74.0,66.0,28446.0,339.0,0.8359502,0.25731793,0.69294226,0.2573179,26.925467,0.3113106,29.7225139569444,-2.1089471360063308
1664,1,66.0,69.0,58.0,28446.0,339.0,0.9448105,0.22915962,0.5945709,0.22915964,-36.724136,0.30769232,29.722515195403272,-2.1090316861287763
1665,1,50.0,50.0,52.0,28446.0,339.0,0.9448105,0.22915962,0.5945709,0.22915964,-36.724136,0.30769232,29.72249894027186,-2.1090986983401354
1666,1,54.0,56.0,58.0,28446.0,339.0,0.9448105,0.22915962,0.5945709,0.22915964,20.823246,0.3045326,29.72244742682584,-2.1089758035333714
1667,1,60.0,64.0,56.0,28446.0,339.0,0.8359502,0.25731793,0.69294226,0.2573179,-18.287355,0.29577988,29.722440698090075,-2.108872595467358
1668,1,63.0,63.0,60.0,28446.0,339.0,0.78501713,0.26619905,0.7255348,0.26619905,-18.287355,0.29577988,29.722418862895804,-2.108869339942315
1669,1,72.0,69.0,63.0,28446.0,339.0,0.76918924,0.27366608,0.75355446,0.27366608,-9.720497,0.34108245,29.72243395790448,-2.108762798588284
1670,1,61.0,64.0,63.0,28446.0,339.0,0.79636765,0.26158655,0.7085097,0.26158652,-9.720497,0.34108245,29.722476508258705,-2.1087528408892635
1671,1,64.0,66.0,60.0,28446.0,339.0,0.79636765,0.26158655,0.7085097,0.26158652,-6.7988467,0.34554783,29.722523453690826,-2.1087593470795927
1672,1,59.0,63.0,63.0,28446.0,339.0,0.79636765,0.26158655,0.7085097,0.26158652,-4.6316853,0.3472012,29.722596508169026,-2.1087163933311843
1673,1,65.0,67.0,61.0,28446.0,339.0,0.90080434,0.24728306,0.6570413,0.24728306,171.06383,0.29130435,29.722409541882605,-2.1091581525144703
1674,1,48.0,58.0,46.0,28446.0,339.0,0.86579734,0.2446323,0.6477171,0.24463229,-19.860813,0.33345318,29.722305668084786,-2.109052918592348
